cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
ES,ESS1-6e01,1.0,26.11.2014,96273,ESS5e03_2,5,3.2,391,0.960623797698939,0.815473641703388,2.07516111405836,4,,,88,7,9,1,1,88,88,2,2,2,2,2,2,2,2,2,6,2,88,5,0,0,5,6,8,1,3,8,8,,4,4,4,2,4,5,3,4,1,3,2,3,3,3,1,5,1,2,3,2,5,2,5,2,1,5,5,
ES,ESS1-6e01,1.0,26.11.2014,96274,ESS5e03_2,5,3.2,393,0.83669115809309,0.656088798767923,2.07516111405836,3,,,5,3,10,2,2,0,0,1,2,2,2,2,2,2,2,2,6,2,5,4,0,3,10,10,10,2,2,2,4,,2,2,3,5,8,5,3,2,1,3,3,4,3,1,4,4,3,2,4,2,5,3,4,2,4,2,4,
ES,ESS1-6e01,1.0,26.11.2014,96275,ESS5e03_2,5,3.2,394,0.998289503066966,0.934995268184965,2.07516111405836,3,,,5,5,7,5,5,5,5,1,2,2,2,2,2,2,2,2,6,2,5,5,5,6,5,5,7,3,3,2,3,,2,2,2,5,6,6,5,5,1,5,2,6,2,3,3,5,5,3,5,1,5,2,5,3,3,1,5,
ES,ESS1-6e01,1.0,26.11.2014,96276,ESS5e03_2,5,3.2,395,0.822942028432351,0.977298821995832,2.07516111405836,3,,,6,3,7,3,1,3,7,1,2,2,2,2,2,1,2,2,6,2,5,7,3,3,8,2,7,2,1,1,2,,3,3,3,3,6,4,5,1,4,1,1,5,5,5,3,2,1,6,1,1,6,3,1,4,1,1,3,
ES,ESS1-6e01,1.0,26.11.2014,96277,ESS5e03_2,5,3.2,397,1.0674985293769,1.21620356366226,2.07516111405836,3,,,7,7,7,5,5,6,5,1,2,2,2,2,2,2,2,1,2,2,3,9,2,4,8,7,9,3,2,1,2,,2,2,2,3,8,4,2,4,2,3,2,3,4,2,3,2,2,3,2,3,2,2,3,2,1,3,1,
ES,ESS1-6e01,1.0,26.11.2014,96278,ESS5e03_2,5,3.2,398,0.917058430159268,0.870016961620238,2.07516111405836,4,,,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,2,6,2,5,6,3,4,5,5,5,3,1,3,3,,2,2,2,5,5,5,1,1,2,3,3,4,5,4,5,1,1,2,3,3,1,4,4,1,2,3,2,
ES,ESS1-6e01,1.0,26.11.2014,96279,ESS5e03_2,5,3.2,399,0.995505037021391,0.893248045314015,2.07516111405836,1,,,4,5,7,3,3,4,2,1,2,2,2,2,2,2,2,2,6,2,4,7,5,4,6,5,7,2,1,1,2,,2,2,2,6,6,4,3,2,2,2,2,4,4,4,3,2,2,3,2,2,4,3,3,2,2,5,2,
ES,ESS1-6e01,1.0,26.11.2014,96280,ESS5e03_2,5,3.2,403,0.916737279795857,0.858613674835349,2.07516111405836,3,,,3,3,5,3,2,4,0,1,2,2,2,2,2,2,2,2,6,2,5,8,2,3,5,4,5,3,1,2,4,,3,3,3,2,8,5,3,4,2,3,1,3,1,2,2,3,3,2,3,1,5,2,3,2,2,3,3,
ES,ESS1-6e01,1.0,26.11.2014,96281,ESS5e03_2,5,3.2,405,1.16316371439145,0.659253925738771,2.07516111405836,3,,,5,7,6,5,6,8,6,3,2,2,2,2,1,1,2,1,2,1,4,6,4,5,5,5,5,2,3,1,2,,4,3,3,6,5,6,4,4,3,4,4,3,4,4,4,4,4,4,4,3,5,4,4,3,4,4,5,
ES,ESS1-6e01,1.0,26.11.2014,96282,ESS5e03_2,5,3.2,406,0.841370647197977,0.750552216998331,2.07516111405836,2,,,4,6,6,3,3,4,3,1,2,2,2,2,2,2,2,2,6,2,5,9,4,3,3,7,8,1,1,2,2,,4,4,4,0,5,0,3,5,2,5,1,2,2,2,3,4,2,2,4,2,2,2,4,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96283,ESS5e03_2,5,3.2,407,3.33167821030415,1.98259625067802,2.07516111405836,2,,,3,0,5,0,0,0,0,1,2,2,2,2,2,2,2,2,6,2,10,7,4,4,3,7,8,7,4,1,2,,4,3,4,4,3,6,1,5,2,2,1,2,3,2,2,4,1,2,3,2,3,1,2,1,1,1,2,
ES,ESS1-6e01,1.0,26.11.2014,96284,ESS5e03_2,5,3.2,409,3.31755097317831,1.88031011958669,2.07516111405836,4,,,0,0,5,0,0,0,88,1,2,2,1,2,2,2,2,2,6,2,9,5,3,0,6,3,7,1,8,1,2,,3,3,3,4,4,4,1,5,1,2,1,6,1,1,1,4,1,1,1,1,3,1,1,1,1,4,1,
ES,ESS1-6e01,1.0,26.11.2014,96285,ESS5e03_2,5,3.2,412,1.04257196025969,1.24610376554541,2.07516111405836,4,,,5,5,6,0,0,0,4,1,2,2,2,2,2,2,2,2,6,2,88,9,0,0,88,2,0,4,1,2,2,,2,2,2,7,7,88,5,4,1,2,2,3,2,2,2,4,5,4,2,1,2,2,2,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96286,ESS5e03_2,5,3.2,415,0.992677016519542,0.885526418105143,2.07516111405836,4,,,6,5,7,2,6,5,5,1,2,2,2,2,2,2,2,2,6,2,4,10,6,4,6,8,5,1,1,2,3,,3,3,3,7,8,5,5,3,2,2,1,6,1,1,1,1,2,1,4,1,4,2,4,1,1,2,4,
ES,ESS1-6e01,1.0,26.11.2014,96287,ESS5e03_2,5,3.2,416,1.01263042045294,1.61025530916001,2.07516111405836,4,,,2,77,3,1,3,4,88,3,2,2,2,2,2,2,2,2,6,2,88,8,2,3,5,88,7,2,1,1,3,,2,2,1,8,8,6,3,1,2,3,3,2,4,3,4,2,2,3,3,2,2,3,2,3,3,5,1,
ES,ESS1-6e01,1.0,26.11.2014,96288,ESS5e03_2,5,3.2,418,1.01094079203694,1.0103509522216,2.07516111405836,3,,,4,5,6,0,0,88,5,1,2,2,2,2,2,2,2,2,6,2,4,8,0,1,4,6,5,2,2,2,4,,4,4,4,2,1,1,2,3,1,3,2,2,3,1,1,2,1,1,4,1,3,2,2,1,1,5,2,
ES,ESS1-6e01,1.0,26.11.2014,96289,ESS5e03_2,5,3.2,420,1.00891301585062,0.886465810034004,2.07516111405836,4,,,5,3,7,3,0,5,7,1,2,2,2,2,1,2,1,2,6,2,2,8,3,3,3,6,6,2,1,1,1,,1,1,2,2,10,7,2,5,2,5,2,2,5,2,2,2,2,2,4,2,2,2,6,1,1,6,2,
ES,ESS1-6e01,1.0,26.11.2014,96290,ESS5e03_2,5,3.2,422,1.01860256596047,1.05875047696862,2.07516111405836,4,,,0,0,0,0,0,5,5,1,2,2,1,2,1,2,1,2,6,2,2,7,0,0,0,5,3,1,1,4,1,,3,3,3,2,3,5,3,5,1,1,1,1,1,2,3,2,2,1,1,1,1,1,2,2,1,3,2,
ES,ESS1-6e01,1.0,26.11.2014,96291,ESS5e03_2,5,3.2,423,0.917497369317859,0.719452740818266,2.07516111405836,2,,,0,0,4,0,0,0,0,1,2,2,2,2,2,2,2,2,6,2,3,7,0,0,0,3,0,4,2,2,4,,3,3,3,3,3,3,4,2,3,2,3,2,2,2,5,3,1,1,2,2,3,3,2,1,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96292,ESS5e03_2,5,3.2,424,0.997569018317301,0.782240678158421,2.07516111405836,3,,,7,7,10,5,5,7,5,1,2,2,2,2,2,2,2,2,6,2,4,10,5,5,7,7,10,2,1,1,2,,1,1,1,6,8,7,2,5,1,4,1,5,2,1,1,3,2,1,4,3,5,2,5,1,2,3,3,
ES,ESS1-6e01,1.0,26.11.2014,96293,ESS5e03_2,5,3.2,426,0.859045780281613,1.01578377974898,2.07516111405836,3,,,4,4,8,4,4,6,2,1,1,2,2,2,2,2,2,8,6,2,6,8,2,2,6,6,8,1,2,2,3,,2,3,2,2,2,5,2,5,2,5,3,5,3,2,2,4,4,2,5,2,5,2,5,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96294,ESS5e03_2,5,3.2,427,0.960560001298795,0.883465558865067,2.07516111405836,3,,,8,8,9,7,7,8,8,1,2,2,2,2,2,2,2,1,2,2,0,9,5,7,10,4,8,1,2,2,3,,8,8,8,6,7,5,3,6,1,4,1,2,2,2,2,2,1,2,4,2,6,3,5,2,3,2,1,
ES,ESS1-6e01,1.0,26.11.2014,96295,ESS5e03_2,5,3.2,428,0.825505618591858,0.999054174773509,2.07516111405836,2,,,2,2,5,0,0,2,2,1,2,2,1,2,2,2,2,1,6,2,5,5,2,0,2,2,5,1,2,1,3,,4,4,4,0,8,2,1,4,1,3,3,3,5,5,2,3,2,2,5,2,4,5,5,2,2,5,4,
ES,ESS1-6e01,1.0,26.11.2014,96296,ESS5e03_2,5,3.2,429,0.822248960863478,0.991395072584722,2.07516111405836,3,,,3,3,5,3,4,4,5,2,2,2,2,2,2,2,2,1,2,2,5,7,3,4,6,4,7,2,3,2,3,,3,3,3,7,6,5,2,5,2,3,2,2,2,2,3,5,2,2,3,2,5,2,4,2,2,2,5,
ES,ESS1-6e01,1.0,26.11.2014,96297,ESS5e03_2,5,3.2,430,1.16318179688939,0.692179653556429,2.07516111405836,3,,,0,0,5,0,0,88,88,1,2,2,2,2,2,2,2,1,3,2,6,9,2,1,5,4,7,2,2,1,3,,2,2,2,5,7,7,3,6,1,5,5,5,1,1,1,6,2,1,6,2,6,4,6,3,2,5,6,
ES,ESS1-6e01,1.0,26.11.2014,96298,ESS5e03_2,5,3.2,431,0.902182282412645,0.740540129706587,2.07516111405836,2,,,5,5,7,5,5,7,7,1,2,2,2,2,2,2,2,2,6,2,6,8,1,0,2,7,8,3,2,2,2,,3,3,3,5,6,6,3,4,2,2,1,2,2,2,5,3,1,2,2,2,4,2,2,2,1,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96299,ESS5e03_2,5,3.2,434,1.01066549164319,0.784444139385353,2.07516111405836,1,,,5,5,7,3,3,5,5,3,2,2,2,2,2,2,2,2,6,2,5,8,4,3,3,6,8,2,1,3,2,,2,2,2,6,7,5,2,5,2,4,1,3,4,2,2,3,3,2,5,1,2,2,5,1,2,2,3,
ES,ESS1-6e01,1.0,26.11.2014,96300,ESS5e03_2,5,3.2,435,0.876384930577051,1.05168756155662,2.07516111405836,2,,,4,2,6,4,4,5,5,2,1,2,1,2,2,2,2,1,2,2,7,8,2,2,2,2,4,2,3,3,1,,2,3,3,5,7,5,1,3,2,1,1,2,6,3,5,2,1,4,1,3,1,1,4,1,1,5,1,
ES,ESS1-6e01,1.0,26.11.2014,96301,ESS5e03_2,5,3.2,436,1.0193904044808,1.05956936790513,2.07516111405836,4,,,5,8,8,3,2,7,7,2,2,2,2,2,2,2,1,2,6,2,77,6,2,2,6,8,9,2,2,2,2,,4,4,4,0,3,4,3,5,2,5,2,5,5,2,2,5,5,2,5,2,5,2,3,2,2,2,3,
ES,ESS1-6e01,1.0,26.11.2014,96302,ESS5e03_2,5,3.2,437,1.00379433388632,0.798190930774616,2.07516111405836,2,,,5,7,7,4,4,6,6,1,2,2,2,2,2,2,2,1,2,2,8,7,1,0,5,8,8,1,3,2,3,,3,3,3,7,7,7,2,2,1,3,2,3,3,2,4,3,2,1,3,2,5,3,4,1,2,2,4,
ES,ESS1-6e01,1.0,26.11.2014,96303,ESS5e03_2,5,3.2,439,0.840427811207457,0.787142431444866,2.07516111405836,4,,,3,4,7,2,3,3,5,2,2,2,2,2,2,2,2,2,6,2,4,4,0,6,6,6,6,1,2,2,2,,2,2,2,6,6,6,4,5,1,2,2,4,2,3,2,2,2,2,3,2,5,2,2,2,2,2,4,
ES,ESS1-6e01,1.0,26.11.2014,96304,ESS5e03_2,5,3.2,440,0.911509314760064,0.918161716440978,2.07516111405836,3,,,0,8,8,0,0,0,3,1,2,2,2,2,2,2,2,2,6,2,5,10,5,5,8,8,8,2,2,1,2,,2,2,2,5,8,8,1,5,1,4,3,4,1,1,4,4,3,1,4,3,5,3,5,1,1,1,4,
ES,ESS1-6e01,1.0,26.11.2014,96305,ESS5e03_2,5,3.2,441,1.169314530424,0.665225376671871,2.07516111405836,4,,,0,4,5,0,0,0,3,1,2,2,2,2,2,2,2,2,6,2,5,8,4,5,5,3,5,2,1,1,2,,3,3,3,6,6,6,2,5,1,5,1,3,4,1,1,1,1,1,4,1,1,1,3,1,1,1,2,
ES,ESS1-6e01,1.0,26.11.2014,96306,ESS5e03_2,5,3.2,442,0.850674719246849,0.940176965023292,2.07516111405836,2,,,3,7,8,5,6,6,8,1,1,1,1,2,1,2,2,1,2,1,6,8,3,1,8,5,8,4,1,1,2,,2,2,2,6,7,7,2,5,1,3,2,2,2,2,2,2,1,1,3,2,3,2,2,3,3,3,4,
ES,ESS1-6e01,1.0,26.11.2014,96307,ESS5e03_2,5,3.2,443,1.04733070766151,1.5389670348759,2.07516111405836,4,,,4,6,5,2,2,5,5,2,2,2,2,2,2,2,2,2,6,2,5,8,3,3,5,7,7,2,2,2,2,,2,2,2,5,6,6,2,5,2,3,2,3,3,2,3,3,1,2,4,2,2,2,4,1,1,3,3,
ES,ESS1-6e01,1.0,26.11.2014,96308,ESS5e03_2,5,3.2,444,1.07508756696532,1.30565209191567,2.07516111405836,3,,,4,5,5,0,3,5,0,1,2,2,2,1,2,2,2,1,2,2,6,5,0,0,2,6,2,1,2,4,4,,2,2,3,2,2,3,3,5,2,3,1,4,3,2,1,5,3,1,2,2,5,1,5,2,4,2,4,
ES,ESS1-6e01,1.0,26.11.2014,96309,ESS5e03_2,5,3.2,445,0.905379898206485,0.738755128679416,2.07516111405836,4,,,5,1,6,0,0,4,2,1,2,2,2,2,2,2,2,2,6,2,5,8,1,0,4,5,6,2,1,1,4,,4,4,4,0,0,0,3,5,3,3,2,3,4,4,4,2,1,3,2,1,2,1,3,1,2,3,2,
ES,ESS1-6e01,1.0,26.11.2014,96310,ESS5e03_2,5,3.2,446,0.960560001298795,0.883465558865067,2.07516111405836,2,,,5,6,8,5,7,8,8,3,2,1,1,2,2,1,2,2,6,2,8,9,6,3,9,6,8,1,3,1,2,,2,3,2,6,7,5,1,5,1,4,1,2,3,2,2,2,1,1,2,2,1,2,4,1,1,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96311,ESS5e03_2,5,3.2,447,0.896267901138804,0.728197675890671,2.07516111405836,3,,,6,7,7,3,3,4,5,1,2,2,1,2,1,2,1,2,6,2,3,6,3,5,3,7,7,2,2,1,2,,2,2,2,5,8,5,2,6,1,3,5,4,5,3,3,5,1,2,5,5,2,4,5,2,1,3,3,
ES,ESS1-6e01,1.0,26.11.2014,96312,ESS5e03_2,5,3.2,448,0.99923563076611,0.891377088650392,2.07516111405836,3,,,3,5,6,2,2,3,4,1,2,2,2,2,2,2,2,2,6,2,5,8,2,2,6,7,8,2,3,1,2,,3,3,3,6,7,4,3,6,2,5,2,4,3,2,2,4,4,2,5,2,5,2,5,2,3,2,5,
ES,ESS1-6e01,1.0,26.11.2014,96313,ESS5e03_2,5,3.2,449,1.00201507223644,0.950615664144136,2.07516111405836,3,,,6,7,8,5,5,3,3,3,2,2,2,2,2,2,2,2,6,2,5,7,4,3,5,6,8,2,1,1,2,,2,2,2,6,6,5,3,5,2,2,3,2,1,2,5,2,2,1,2,2,3,3,1,1,1,1,1,
ES,ESS1-6e01,1.0,26.11.2014,96314,ESS5e03_2,5,3.2,451,0.882141879855437,1.13921112934418,2.07516111405836,2,,,3,2,4,3,3,6,88,2,2,2,2,2,2,2,2,1,3,2,4,4,3,2,6,7,6,2,1,1,1,,2,2,2,3,7,6,1,4,1,3,2,4,5,1,2,4,3,1,3,1,3,2,3,1,2,4,2,
ES,ESS1-6e01,1.0,26.11.2014,96315,ESS5e03_2,5,3.2,453,1.04372236469351,1.49890208931948,2.07516111405836,4,,,7,6,6,3,4,7,8,2,2,2,2,2,2,2,2,2,6,2,5,5,4,3,6,8,8,2,2,2,4,,3,3,3,3,4,4,1,5,1,5,1,5,2,2,2,2,5,2,6,2,6,2,5,2,2,5,4,
ES,ESS1-6e01,1.0,26.11.2014,96316,ESS5e03_2,5,3.2,455,0.917058430159268,0.711789525773522,2.07516111405836,2,,,2,4,8,1,1,4,6,2,2,2,2,2,2,2,2,2,6,2,5,8,3,1,6,6,8,3,1,1,2,,2,2,2,6,9,7,2,4,1,3,3,1,3,2,4,3,2,1,2,2,2,3,3,1,2,1,3,
ES,ESS1-6e01,1.0,26.11.2014,96317,ESS5e03_2,5,3.2,457,0.881339895654224,0.956391527575265,2.07516111405836,4,,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,6,2,77,5,1,0,3,3,3,1,3,1,2,,3,3,3,2,5,5,6,5,2,6,3,5,6,4,2,5,2,4,6,3,6,3,4,4,4,3,6,
ES,ESS1-6e01,1.0,26.11.2014,96318,ESS5e03_2,5,3.2,458,0.871645846765391,0.987046814769043,2.07516111405836,4,,,0,0,7,0,0,0,0,1,2,2,2,2,2,2,2,2,6,2,8,6,4,0,4,2,9,2,2,2,2,,4,4,4,4,3,6,2,5,2,2,1,2,2,2,2,5,4,4,2,1,5,2,1,2,2,2,1,
ES,ESS1-6e01,1.0,26.11.2014,96319,ESS5e03_2,5,3.2,459,0.969213022252006,0.718944015453369,2.07516111405836,3,,,8,5,5,4,4,5,5,1,1,2,2,2,2,2,2,2,6,2,88,8,3,5,5,8,6,3,2,8,3,,2,2,2,5,5,5,1,5,3,5,2,2,4,2,1,5,2,1,4,2,5,1,6,3,1,3,5,
ES,ESS1-6e01,1.0,26.11.2014,96320,ESS5e03_2,5,3.2,460,3.31250915326745,1.96737334384515,2.07516111405836,1,,,0,3,6,0,0,0,2,1,2,2,2,2,2,2,1,1,3,2,5,7,0,0,0,4,4,2,2,2,2,,2,2,2,7,7,6,3,4,2,3,2,4,2,2,2,4,2,2,2,2,3,2,3,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96321,ESS5e03_2,5,3.2,461,0.904792083394462,0.738275494430902,2.07516111405836,4,,,77,3,9,0,0,0,0,2,2,2,2,2,2,2,2,2,6,2,77,8,0,0,5,3,5,1,1,1,1,,2,2,2,2,7,3,3,2,1,2,1,3,4,2,1,3,2,2,2,1,4,2,4,2,2,3,3,
ES,ESS1-6e01,1.0,26.11.2014,96322,ESS5e03_2,5,3.2,462,0.965230671545667,0.827826265426799,2.07516111405836,3,,,5,5,5,4,4,8,7,1,2,2,2,2,2,2,2,2,6,2,5,8,4,4,7,6,4,4,2,3,4,,2,3,3,7,7,5,2,2,1,2,2,2,2,1,3,2,1,1,2,2,2,1,3,1,3,6,2,
ES,ESS1-6e01,1.0,26.11.2014,96323,ESS5e03_2,5,3.2,463,0.89464051575577,0.888456429398183,2.07516111405836,3,,,4,6,7,2,1,6,7,1,2,2,2,2,2,1,2,2,6,2,3,7,1,3,8,6,4,2,1,1,2,,2,3,3,9,8,5,1,1,2,3,3,2,4,2,1,1,3,1,1,1,2,4,2,1,2,5,1,
ES,ESS1-6e01,1.0,26.11.2014,96324,ESS5e03_2,5,3.2,464,1.01703783981791,1.35795878929511,2.07516111405836,3,,,5,5,6,5,4,6,6,1,2,2,2,2,2,1,2,1,3,2,4,8,4,6,5,4,4,3,2,2,3,,2,2,2,5,7,88,3,5,2,4,2,4,2,2,2,4,3,2,4,2,5,2,2,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96325,ESS5e03_2,5,3.2,465,0.91822336861364,0.712693711333268,2.07516111405836,3,,,4,5,6,5,5,7,7,1,2,2,2,2,1,1,2,2,6,2,5,8,5,4,6,6,6,2,1,2,2,,3,3,3,6,8,8,2,4,1,3,2,2,3,1,3,2,3,1,3,2,3,3,2,1,1,4,2,
ES,ESS1-6e01,1.0,26.11.2014,96326,ESS5e03_2,5,3.2,467,1.01066549164319,0.792510237444863,2.07516111405836,1,,,5,1,8,4,4,5,3,1,2,2,2,2,2,2,2,1,2,2,1,7,3,6,6,8,7,2,1,2,2,,2,2,2,7,6,6,4,4,1,3,2,5,2,2,3,4,5,2,4,2,5,3,4,1,2,2,4,
ES,ESS1-6e01,1.0,26.11.2014,96327,ESS5e03_2,5,3.2,468,0.918106269017236,0.871011050491237,2.07516111405836,2,,,0,0,7,0,0,0,2,1,2,2,2,2,2,2,2,2,6,2,5,8,0,0,0,0,5,1,1,1,2,,3,3,3,3,9,5,2,5,1,5,2,2,3,1,2,3,2,2,4,1,5,2,6,2,5,3,2,
ES,ESS1-6e01,1.0,26.11.2014,96328,ESS5e03_2,5,3.2,469,0.915163607690436,0.85713977776669,2.07516111405836,4,,,5,7,8,3,1,6,7,3,2,2,2,2,1,2,2,2,6,2,88,8,3,5,7,7,9,3,2,2,3,,1,1,2,7,8,5,2,4,1,4,1,5,2,2,2,4,3,2,5,1,5,2,4,2,2,2,4,
ES,ESS1-6e01,1.0,26.11.2014,96329,ESS5e03_2,5,3.2,470,0.88107774412918,1.67345279316084,2.07516111405836,4,,,2,5,5,0,0,88,88,1,2,2,2,2,2,2,2,2,6,2,4,9,1,1,5,7,8,3,2,8,3,,2,2,2,1,6,5,4,4,2,3,2,3,3,3,2,4,4,2,4,3,5,3,3,2,2,3,4,
ES,ESS1-6e01,1.0,26.11.2014,96330,ESS5e03_2,5,3.2,471,0.898534998019638,0.916620745955158,2.07516111405836,1,,,1,1,0,0,0,0,0,1,2,2,1,2,2,1,2,1,1,2,0,7,0,4,1,4,3,1,1,1,1,,1,1,1,10,10,8,1,5,1,2,2,2,4,2,2,2,2,1,2,3,4,2,4,2,1,2,1,
ES,ESS1-6e01,1.0,26.11.2014,96331,ESS5e03_2,5,3.2,472,0.876384930577051,1.18136738102397,2.07516111405836,2,,,5,2,6,6,6,5,5,1,2,2,2,2,1,2,2,1,2,2,5,7,3,4,5,3,3,3,3,2,4,,2,3,3,3,5,3,3,5,1,5,1,5,5,2,2,4,5,1,5,2,5,1,5,3,3,1,3,
ES,ESS1-6e01,1.0,26.11.2014,96332,ESS5e03_2,5,3.2,473,0.96773632105621,1.12594292172427,2.07516111405836,3,,,8,6,10,4,4,7,9,3,2,2,2,2,2,2,2,1,2,2,0,8,2,3,5,7,7,3,1,1,4,,3,3,3,7,9,5,2,5,1,5,2,1,1,1,1,1,1,1,4,3,1,1,4,1,1,3,1,
ES,ESS1-6e01,1.0,26.11.2014,96333,ESS5e03_2,5,3.2,474,0.926383695775657,1.1893827181736,2.07516111405836,1,,,6,6,7,6,5,7,88,1,2,2,2,2,2,2,2,1,2,2,6,7,2,2,5,9,10,2,3,1,3,,2,3,3,3,3,3,6,6,2,5,1,6,2,2,1,6,3,2,6,1,6,1,4,2,3,1,6,
ES,ESS1-6e01,1.0,26.11.2014,96334,ESS5e03_2,5,3.2,475,0.916999568263524,1.23541469635384,2.07516111405836,3,,,5,6,4,1,2,6,5,2,2,2,2,2,2,2,1,2,6,2,5,8,4,5,3,3,5,2,2,2,4,,1,1,2,9,8,7,3,4,2,4,5,2,4,2,2,2,2,3,3,2,3,3,3,2,1,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96335,ESS5e03_2,5,3.2,476,1.04166170598697,1.424805625191,2.07516111405836,4,,,88,3,7,77,77,5,6,1,2,2,2,2,1,1,2,2,6,2,5,10,3,3,7,4,3,4,2,2,2,,3,3,3,7,3,5,1,5,1,2,1,1,1,1,1,5,2,1,1,1,5,1,2,1,1,1,5,
ES,ESS1-6e01,1.0,26.11.2014,96336,ESS5e03_2,5,3.2,477,0.910959418753005,0.864230805364477,2.07516111405836,2,,,4,4,0,0,5,5,5,3,2,2,2,2,2,2,2,2,6,2,3,7,0,5,5,0,7,3,2,3,2,,3,3,7,5,5,5,2,5,1,4,1,3,5,3,2,4,1,1,5,1,4,3,3,1,1,5,3,
ES,ESS1-6e01,1.0,26.11.2014,96337,ESS5e03_2,5,3.2,478,0.959790958175677,0.940993065389143,2.07516111405836,3,,,6,6,5,3,3,88,88,1,2,2,2,2,2,2,2,1,2,2,4,8,3,4,8,6,8,1,8,2,8,,3,3,3,7,7,5,3,8,2,3,2,8,2,3,3,4,3,1,8,2,5,2,3,3,1,1,4,
ES,ESS1-6e01,1.0,26.11.2014,96338,ESS5e03_2,5,3.2,480,1.0122828007444,0.763232724142636,2.07516111405836,3,,,7,5,7,4,6,6,6,1,2,2,2,2,2,2,2,2,6,2,8,3,1,2,5,2,7,2,2,2,2,,2,2,2,5,8,5,5,5,1,4,3,5,3,2,2,4,4,2,4,3,5,2,4,2,3,2,5,
ES,ESS1-6e01,1.0,26.11.2014,96339,ESS5e03_2,5,3.2,481,0.904895416090882,0.887172674623267,2.07516111405836,4,,,6,5,8,1,1,5,88,1,2,2,2,2,2,2,2,2,6,2,5,8,0,4,88,8,8,1,1,1,3,,4,4,3,88,3,4,2,5,2,4,2,2,2,2,2,5,3,2,2,1,5,2,5,2,2,2,5,
ES,ESS1-6e01,1.0,26.11.2014,96340,ESS5e03_2,5,3.2,483,1.00151990532018,0.938020854261759,2.07516111405836,4,,,2,4,4,2,2,5,5,2,2,2,2,2,2,2,2,2,6,2,77,6,4,4,5,5,6,3,3,1,3,,3,4,3,3,4,5,5,3,4,5,1,5,3,4,4,5,5,4,3,1,5,1,3,4,4,1,6,
ES,ESS1-6e01,1.0,26.11.2014,96341,ESS5e03_2,5,3.2,485,0.897784240222759,0.88020077400088,2.07516111405836,4,,,88,3,7,0,0,88,88,1,2,2,2,2,2,2,2,2,6,2,4,7,2,1,5,7,5,2,2,2,2,,2,2,2,4,5,88,3,3,2,2,2,2,2,3,2,4,2,2,2,2,5,5,3,2,3,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96342,ESS5e03_2,5,3.2,486,0.97220244558902,1.19596409718298,2.07516111405836,4,,,6,6,8,2,3,6,7,3,1,2,2,2,1,2,2,1,2,2,8,8,2,1,6,9,10,2,2,1,2,,1,1,3,6,7,5,2,5,1,1,5,2,5,4,5,4,4,2,2,2,1,2,4,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96343,ESS5e03_2,5,3.2,487,0.838970587030939,0.795934715839904,2.07516111405836,4,,,10,10,10,7,7,9,10,3,2,2,2,2,2,2,2,1,2,2,3,5,4,2,6,9,10,2,4,8,2,,1,1,1,10,10,8,3,5,5,2,2,2,5,5,2,2,2,2,5,2,2,2,5,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,96344,ESS5e03_2,5,3.2,488,0.932989507046914,1.01243942803012,2.07516111405836,3,,,4,8,9,5,5,88,88,1,2,2,2,2,2,2,2,1,2,2,2,8,6,6,5,8,5,1,1,2,2,,1,3,4,2,5,5,5,6,2,6,3,5,2,3,1,5,3,1,6,2,6,2,4,1,3,3,4,
ES,ESS1-6e01,1.0,26.11.2014,96345,ESS5e03_2,5,3.2,489,0.897690444944773,0.747214879922504,2.07516111405836,3,,,6,4,6,3,2,3,3,1,2,2,2,2,2,2,2,1,3,2,2,9,4,5,5,4,4,3,2,3,2,,2,2,2,5,5,5,2,4,2,3,3,2,3,3,2,3,2,3,3,2,3,2,3,2,2,2,3,
